dt,team,player_name,gsis_id,espn_id,pos_grp,pos_abb,pos_slot,pos_rank
2026-08-07T08:11:40Z,PHI,Britain Covey,00-0037132,3926231,3WR 1TE,WR,2,8
2026-08-07T08:11:40Z,PHI,Dae'Quan Wright,00-0040927,4838696,3WR 1TE,TE,10,8
2026-08-07T08:11:40Z,PHI,Quez Watkins,00-0036271,4050373,3WR 1TE,WR,8,9
2026-08-07T08:11:40Z,PHI,Samori Toure,00-0037098,4027873,3WR 1TE,WR,1,10
2026-08-07T08:11:40Z,PHI,Danny Gray,00-0037828,4689546,3WR 1TE,WR,2,11
2026-08-07T08:11:40Z,PHI,Erik Ezukanma,00-0038092,4362186,3WR 1TE,WR,8,12
2026-08-07T08:11:40Z,PHI,Brandon Hayes,HAY480600,4606713,3WR 1TE,WR,1,13
2026-08-07T08:11:40Z,PIT,Derrick Harmon,00-0040678,4682980,Base 3-4 D,LDE,1,1
2026-08-07T08:11:40Z,PIT,Yahya Black,00-0040188,4430947,Base 3-4 D,NT,2,1
2026-08-07T08:11:40Z,PIT,Cameron Heyward,00-0027969,13977,Base 3-4 D,RDE,3,1
2026-08-07T08:11:40Z,PIT,T.J. Watt,00-0033886,3045282,Base 3-4 D,WLB,4,1
2026-08-07T08:11:40Z,PIT,Payton Wilson,00-0039741,4361652,Base 3-4 D,LILB,5,1
2026-08-07T08:11:40Z,PIT,Patrick Queen,00-0036323,4242207,Base 3-4 D,RILB,6,1
2026-08-07T08:11:40Z,PIT,Alex Highsmith,00-0036333,4037333,Base 3-4 D,SLB,7,1
2026-08-07T08:11:40Z,PIT,Joey Porter Jr.,00-0039167,4426506,Base 3-4 D,LCB,8,1
2026-08-07T08:11:40Z,PIT,DeShon Elliott,00-0034277,3929846,Base 3-4 D,SS,9,1
2026-08-07T08:11:40Z,PIT,Jaquan Brisker,00-0038135,4570044,Base 3-4 D,FS,10,1
2026-08-07T08:11:40Z,PIT,Jamel Dean,00-0035699,3873935,Base 3-4 D,RCB,11,1
2026-08-07T08:11:40Z,PIT,Jalen Ramsey,00-0033055,3045373,Base 3-4 D,NB,12,1
2026-08-07T08:11:40Z,PIT,Gabriel Rubio,,4431533,Base 3-4 D,LDE,1,2
2026-08-07T08:11:40Z,PIT,Sebastian Joseph-Day,00-0034810,3047495,Base 3-4 D,NT,2,2
2026-08-07T08:11:40Z,PIT,Keeanu Benton,00-0039110,4426694,Base 3-4 D,RDE,3,2
2026-08-07T08:11:40Z,PIT,Nick Herbig,00-0038577,4429164,Base 3-4 D,WLB,4,2
2026-08-07T08:11:40Z,PIT,Cole Holcomb,00-0035286,3116689,Base 3-4 D,LILB,5,2
2026-08-07T08:11:40Z,PIT,Carson Bruener,00-0040231,4429490,Base 3-4 D,RILB,6,2
2026-08-07T08:11:40Z,PIT,Jack Sawyer,00-0040160,4431590,Base 3-4 D,SLB,7,2
2026-08-07T08:11:40Z,PIT,Asante Samuel Jr.,00-0036617,4363034,Base 3-4 D,LCB,8,2
2026-08-07T08:11:40Z,PIT,Rayshawn Jenkins,00-0033941,2969961,Base 3-4 D,SS,9,2
2026-08-07T08:11:40Z,PIT,Jack Henderson,00-0040284,4696820,Base 3-4 D,FS,10,2
2026-08-07T08:11:40Z,PIT,Daylen Everette,00-0041393,4685327,Base 3-4 D,RCB,11,2
2026-08-07T08:11:40Z,PIT,Brandin Echols,00-0036504,4567979,Base 3-4 D,NB,12,2
2026-08-07T08:11:40Z,PIT,Anthony Goodlow,00-0039783,4372378,Base 3-4 D,LDE,1,3
2026-08-07T08:11:40Z,PIT,Esezi Otomewo,00-0037274,4240759,Base 3-4 D,NT,2,3
2026-08-07T08:11:40Z,PIT,Logan Lee,00-0039389,4569474,Base 3-4 D,RDE,3,3
2026-08-07T08:11:40Z,PIT,Jamin Davis,00-0036614,4240778,Base 3-4 D,WLB,4,3
2026-08-07T08:11:40Z,PIT,Malik Harrison,00-0036280,4040615,Base 3-4 D,LILB,5,3
2026-08-07T08:11:40Z,PIT,Jacoby Windmon,00-0039457,4428909,Base 3-4 D,RILB,6,3
2026-08-07T08:11:40Z,PIT,Julius Welschof,00-0039931,4372098,Base 3-4 D,SLB,7,3
2026-08-07T08:11:40Z,PIT,D'Shawn Jamison,00-0038877,4362082,Base 3-4 D,LCB,8,3
2026-08-07T08:11:40Z,PIT,Sebastian Castro,00-0040527,4426882,Base 3-4 D,SS,9,3
2026-08-07T08:11:40Z,PIT,Devan Boykin,00-0041259,4430961,Base 3-4 D,FS,10,3
2026-08-07T08:11:40Z,PIT,Doneiko Slaughter,00-0040341,4692628,Base 3-4 D,RCB,11,3
2026-08-07T08:11:40Z,PIT,Asante Samuel Jr.,00-0036617,4363034,Base 3-4 D,NB,12,3
2026-08-07T08:11:40Z,PIT,Kevin Jobity Jr.,00-0041261,5084849,Base 3-4 D,LDE,1,4
2026-08-07T08:11:40Z,PIT,Kyler Baugh,00-0039609,4573443,Base 3-4 D,NT,2,4
2026-08-07T08:11:40Z,PIT,Dean Lowry,00-0032412,2974348,Base 3-4 D,RDE,3,4
2026-08-07T08:11:40Z,PIT,Tamon Lynum,00-0041488,4565353,Base 3-4 D,LCB,8,4
2026-08-07T08:11:40Z,PIT,Rayshawn Jenkins,00-0033941,2969961,Base 3-4 D,FS,10,4
2026-08-07T08:11:40Z,PIT,Daryl Porter Jr.,00-0040365,4691005,Base 3-4 D,RCB,11,4
2026-08-07T08:11:40Z,PIT,Donte Kent,00-0040232,4608004,Base 3-4 D,NB,12,4
2026-08-07T08:11:40Z,PIT,Daequan Hardy,00-0039883,4429743,Base 3-4 D,RCB,11,5
2026-08-07T08:11:40Z,PIT,Israel Mukuamu,00-0036661,4362855,Base 3-4 D,NB,12,5
2026-08-07T08:11:40Z,PIT,Chris Boswell,00-0031136,17372,Special Teams,PK,1,1
2026-08-07T08:11:40Z,PIT,Cameron Johnston,00-0033729,3051397,Special Teams,P,2,1
2026-08-07T08:11:40Z,PIT,Cameron Johnston,00-0033729,3051397,Special Teams,H,3,1
2026-08-07T08:11:40Z,PIT,Kaden Wetjen,00-0041397,5081338,Special Teams,PR,4,1
2026-08-07T08:11:40Z,PIT,Kaden Wetjen,00-0041397,5081338,Special Teams,KR,5,1
2026-08-07T08:11:40Z,PIT,Christian Kuntz,00-0034051,2978524,Special Teams,LS,6,1
2026-08-07T08:11:40Z,PIT,Laith Marjan,00-0041262,4710727,Special Teams,PK,1,2
2026-08-07T08:11:40Z,PIT,Rico Dowdle,00-0036139,4038815,Special Teams,PR,4,2
2026-08-07T08:11:40Z,PIT,Jaylen Warren,00-0037228,4569987,Special Teams,KR,5,2
2026-08-07T08:11:40Z,PIT,Donte Kent,00-0040232,4608004,Special Teams,PR,4,3
2026-08-07T08:11:40Z,PIT,Rico Dowdle,00-0036139,4038815,Special Teams,KR,5,3
2026-08-07T08:11:40Z,PIT,Donte Kent,00-0040232,4608004,Special Teams,KR,5,4
2026-08-07T08:11:40Z,PIT,DK Metcalf,00-0035640,4047650,3WR 1TE,WR,1,1
2026-08-07T08:11:40Z,PIT,Troy Fautanu,00-0039871,4427170,3WR 1TE,LT,3,1
2026-08-07T08:11:40Z,PIT,Mason McCormick,00-0039358,4368304,3WR 1TE,LG,4,1
2026-08-07T08:11:40Z,PIT,Zach Frazier,00-0039896,4429775,3WR 1TE,C,5,1
2026-08-07T08:11:40Z,PIT,Spencer Anderson,00-0038645,4372056,3WR 1TE,RG,6,1
2026-08-07T08:11:40Z,PIT,Dylan Cook,00-0037480,4570898,3WR 1TE,RT,7,1
2026-08-07T08:11:40Z,PIT,Aaron Rodgers,00-0023459,8439,3WR 1TE,QB,9,1
2026-08-07T08:11:40Z,PIT,Pat Freiermuth,00-0036894,4361411,3WR 1TE,TE,10,1
2026-08-07T08:11:40Z,PIT,Jaylen Warren,00-0037228,4569987,3WR 1TE,RB,11,1
2026-08-07T08:11:40Z,PIT,Riley Nowakowski,00-0041398,4693370,3WR 1TE,FB,12,1
2026-08-07T08:11:40Z,PIT,Michael Pittman Jr.,00-0036252,4035687,3WR 1TE,WR,2,2
2026-08-07T08:11:40Z,PIT,Broderick Jones,00-0039109,4428990,3WR 1TE,LT,3,2
2026-08-07T08:11:40Z,PIT,Gennings Dunker,00-0041396,4431258,3WR 1TE,LG,4,2
2026-08-07T08:11:40Z,PIT,Ryan McCollum,00-0036783,4035253,3WR 1TE,C,5,2
2026-08-07T08:11:40Z,PIT,Brock Hoffman,00-0037336,4241087,3WR 1TE,RG,6,2
2026-08-07T08:11:40Z,PIT,Max Iheanachor,00-0041482,5150136,3WR 1TE,RT,7,2
2026-08-07T08:11:40Z,PIT,Mason Rudolph,00-0034771,3116407,3WR 1TE,QB,9,2
2026-08-07T08:11:40Z,PIT,Darnell Washington,00-0038558,4430802,3WR 1TE,TE,10,2
2026-08-07T08:11:40Z,PIT,Rico Dowdle,00-0036139,4038815,3WR 1TE,RB,11,2
2026-08-07T08:11:40Z,PIT,Roman Wilson,00-0039739,4431492,3WR 1TE,WR,8,3
2026-08-07T08:11:40Z,PIT,Jack Driscoll,00-0036396,3932668,3WR 1TE,LT,3,3
2026-08-07T08:11:40Z,PIT,Greg Crippen,00-0041430,4432684,3WR 1TE,C,5,3
2026-08-07T08:11:40Z,PIT,Steven Jones,00-0039555,4373830,3WR 1TE,RG,6,3
2026-08-07T08:11:40Z,PIT,Doug Nester,00-0039716,4426368,3WR 1TE,RT,7,3
2026-08-07T08:11:40Z,PIT,Will Howard,00-0040203,4429955,3WR 1TE,QB,9,3
2026-08-07T08:11:40Z,PIT,Robert Tonyan,00-0033757,2975674,3WR 1TE,TE,10,3
2026-08-07T08:11:40Z,PIT,Kaleb Johnson,00-0040142,4819231,3WR 1TE,RB,11,3
2026-08-07T08:11:40Z,PIT,Germie Bernard,00-0041489,4685261,3WR 1TE,WR,1,4
2026-08-07T08:11:40Z,PIT,Lorenzo Thompson,00-0039517,4367040,3WR 1TE,LT,3,4
2026-08-07T08:11:40Z,PIT,Drew Allar,00-0041565,4714771,3WR 1TE,QB,9,4
2026-08-07T08:11:40Z,PIT,Jaheim Bell,00-0039420,4429262,3WR 1TE,TE,10,4
2026-08-07T08:11:40Z,PIT,Travis Homer,00-0035594,4037457,3WR 1TE,RB,11,4
2026-08-07T08:11:40Z,PIT,Ben Skowronek,00-0036862,4035656,3WR 1TE,WR,2,5
2026-08-07T08:11:40Z,PIT,Lake McRee,00-0041263,4566198,3WR 1TE,TE,10,5
2026-08-07T08:11:40Z,PIT,Lew Nichols,00-0038409,4428119,3WR 1TE,RB,11,5
2026-08-07T08:11:40Z,PIT,Kaden Wetjen,00-0041397,5081338,3WR 1TE,WR,8,6
2026-08-07T08:11:40Z,PIT,JJ Galbreath,00-0040528,4695800,3WR 1TE,TE,10,6
2026-08-07T08:11:40Z,PIT,Eli Heidenreich,00-0041490,5081508,3WR 1TE,RB,11,6
2026-08-07T08:11:40Z,PIT,A.T. Perry,00-0038612,4362019,3WR 1TE,WR,1,7
2026-08-07T08:11:40Z,PIT,Max Hurleman,00-0040618,4694237,3WR 1TE,WR,2,8
2026-08-07T08:11:40Z,PIT,Brandon Smith,00-0036775,4240577,3WR 1TE,WR,8,9
2026-08-07T08:11:40Z,PIT,Jakobie Keeney-James,00-0040388,5178972,3WR 1TE,WR,1,10
2026-08-07T08:11:40Z,PIT,Joaquin Davis,00-0040443,4696907,3WR 1TE,WR,2,11
2026-08-07T08:11:40Z,PIT,Levi Wentz,00-0040976,4613132,3WR 1TE,WR,8,12
2026-08-07T08:11:40Z,PIT,Cole Burgess,00-0039626,5192448,3WR 1TE,WR,1,13
2026-08-07T08:11:40Z,SEA,Leonard Williams,00-0031933,2971622,Base 3-4 D,LDE,1,1
2026-08-07T08:11:40Z,SEA,Jarran Reed,00-0032387,3115312,Base 3-4 D,NT,2,1
2026-08-07T08:11:40Z,SEA,Byron Murphy II,00-0039309,4570040,Base 3-4 D,RDE,3,1
2026-08-07T08:11:40Z,SEA,DeMarcus Lawrence,00-0031411,16802,Base 3-4 D,WLB,4,1
2026-08-07T08:11:40Z,SEA,Drake Thomas,00-0038922,4428659,Base 3-4 D,LILB,5,1
2026-08-07T08:11:40Z,SEA,Ernest Jones IV,00-0036994,4362851,Base 3-4 D,RILB,6,1
2026-08-07T08:11:40Z,SEA,Uchenna Nwosu,00-0034350,3120358,Base 3-4 D,SLB,7,1
2026-08-07T08:11:40Z,SEA,Devon Witherspoon,00-0039169,4575431,Base 3-4 D,LCB,8,1
2026-08-07T08:11:40Z,SEA,Ty Okada,00-0038765,4247808,Base 3-4 D,SS,9,1
2026-08-07T08:11:40Z,SEA,Julian Love,00-0034974,4046675,Base 3-4 D,FS,10,1
2026-08-07T08:11:40Z,SEA,Josh Jobe,00-0037137,4372020,Base 3-4 D,RCB,11,1
2026-08-07T08:11:40Z,SEA,Nick Emmanwori,00-0040733,4869523,Base 3-4 D,NB,12,1
2026-08-07T08:11:40Z,SEA,Mike Morris,00-0038591,4572055,Base 3-4 D,LDE,1,2
2026-08-07T08:11:40Z,SEA,Brandon Pili,00-0038694,4259651,Base 3-4 D,NT,2,2
2026-08-07T08:11:40Z,SEA,Rylie Mills,00-0040647,4430838,Base 3-4 D,RDE,3,2
2026-08-07T08:11:40Z,SEA,Dante Fowler Jr.,00-0032052,2980100,Base 3-4 D,WLB,4,2
2026-08-07T08:11:40Z,SEA,Tyrice Knight,00-0039815,4686540,Base 3-4 D,LILB,5,2
2026-08-07T08:11:40Z,SEA,Patrick O'Connell,00-0038764,4364623,Base 3-4 D,RILB,6,2
2026-08-07T08:11:40Z,SEA,Derick Hall,00-0039047,4567226,Base 3-4 D,SLB,7,2
2026-08-07T08:11:40Z,SEA,Michael Dansby,00-0040910,2094390,Base 3-4 D,LCB,8,2
2026-08-07T08:11:40Z,SEA,D'Anthony Bell,00-0037332,4608386,Base 3-4 D,SS,9,2
2026-08-07T08:11:40Z,SEA,Bud Clark,00-0041463,4430262,Base 3-4 D,FS,10,2
2026-08-07T08:11:40Z,SEA,Julian Neal,00-0040873,4684543,Base 3-4 D,RCB,11,2
2026-08-07T08:11:40Z,SEA,Noah Igbinoghene,00-0036287,4242516,Base 3-4 D,NB,12,2
2026-08-07T08:11:40Z,SEA,Bubba Thomas,00-0040064,4428657,Base 3-4 D,LDE,1,3
2026-08-07T08:11:40Z,SEA,Deven Eastern,00-0040904,4609203,Base 3-4 D,NT,2,3
2026-08-07T08:11:40Z,SEA,J.R. Singleton,00-0040063,4686447,Base 3-4 D,RDE,3,3
2026-08-07T08:11:40Z,SEA,Jamie Sheriff,00-0039944,4685984,Base 3-4 D,WLB,4,3
2026-08-07T08:11:40Z,SEA,Chazz Surratt,00-0037003,4037521,Base 3-4 D,LILB,5,3
2026-08-07T08:11:40Z,SEA,Chris Paul Jr.,00-0040588,4602943,Base 3-4 D,RILB,6,3
2026-08-07T08:11:40Z,SEA,Connor O'Toole,00-0040061,4605491,Base 3-4 D,SLB,7,3
2026-08-07T08:11:40Z,SEA,Andre Fuller,00-0040903,4693934,Base 3-4 D,LCB,8,3
2026-08-07T08:11:40Z,SEA,AJ Finley,00-0038866,4427190,Base 3-4 D,SS,9,3
2026-08-07T08:11:40Z,SEA,Rodney Thomas II,00-0037323,4248455,Base 3-4 D,FS,10,3
2026-08-07T08:11:40Z,SEA,Shemar Jean-Charles,00-0036645,4036430,Base 3-4 D,RCB,11,3
2026-08-07T08:11:40Z,SEA,Uso Seumalo,00-0040975,5081916,Base 3-4 D,NT,2,4
2026-08-07T08:11:40Z,SEA,Jalan Gaines,00-0040055,5087235,Base 3-4 D,WLB,4,4
2026-08-07T08:11:40Z,SEA,Joseph Vaughn,00-0040781,4430632,Base 3-4 D,RILB,6,4
2026-08-07T08:11:40Z,SEA,Jared Ivey,00-0040056,4605478,Base 3-4 D,SLB,7,4
2026-08-07T08:11:40Z,SEA,Nehemiah Pritchett,00-0039795,4567222,Base 3-4 D,LCB,8,4
2026-08-07T08:11:40Z,SEA,Maxen Hook,00-0040026,4431145,Base 3-4 D,FS,10,4
2026-08-07T08:11:40Z,SEA,,,4878228,Base 3-4 D,RCB,11,4
2026-08-07T08:11:40Z,SEA,Aidan Hubbard,00-0040972,4603089,Base 3-4 D,WLB,4,5
2026-08-07T08:11:40Z,SEA,Marvin Jones Jr.,00-0040973,4685425,Base 3-4 D,WLB,4,6
2026-08-07T08:11:40Z,SEA,Jason Myers,00-0031492,2473037,Special Teams,PK,1,1
2026-08-07T08:11:40Z,SEA,Michael Dickson,00-0034160,3929851,Special Teams,P,2,1
2026-08-07T08:11:40Z,SEA,Michael Dickson,00-0034160,3929851,Special Teams,H,3,1
2026-08-07T08:11:40Z,SEA,Rashid Shaheed,00-0037545,4032473,Special Teams,PR,4,1
2026-08-07T08:11:40Z,SEA,Rashid Shaheed,00-0037545,4032473,Special Teams,KR,5,1
2026-08-07T08:11:40Z,SEA,Chris Stoll,00-0038769,4259606,Special Teams,LS,6,1
2026-08-07T08:11:40Z,SEA,Tory Horton,00-0040648,4597703,Special Teams,PR,4,2
2026-08-07T08:11:40Z,SEA,Jadarian Price,00-0041512,4685512,Special Teams,KR,5,2
2026-08-07T08:11:40Z,SEA,George Holani,00-0039299,4429835,Special Teams,KR,5,3
2026-08-07T08:11:40Z,SEA,Emmanuel Henderson Jr.,00-0040895,4685381,Special Teams,KR,5,4
2026-08-07T08:11:40Z,SEA,Cody White,00-0035891,4241983,Special Teams,KR,5,5
2026-08-07T08:11:40Z,SEA,Jaxon Smith-Njigba,00-0038543,4430878,3WR 1TE,WR,1,1
2026-08-07T08:11:40Z,SEA,Charles Cross,00-0037821,4426376,3WR 1TE,LT,3,1
2026-08-07T08:11:40Z,SEA,Grey Zabel,00-0040639,4693346,3WR 1TE,LG,4,1
2026-08-07T08:11:40Z,SEA,Jalen Sundell,00-0039926,4383409,3WR 1TE,C,5,1
2026-08-07T08:11:40Z,SEA,Anthony Bradford,00-0039020,4429211,3WR 1TE,RG,6,1
2026-08-07T08:11:40Z,SEA,Abraham Lucas,00-0037812,4245171,3WR 1TE,RT,7,1
2026-08-07T08:11:40Z,SEA,Sam Darnold,00-0034869,3912547,3WR 1TE,QB,9,1
2026-08-07T08:11:40Z,SEA,AJ Barner,00-0039793,4576297,3WR 1TE,TE,10,1
2026-08-07T08:11:40Z,SEA,Zach Charbonnet,00-0039165,4426385,3WR 1TE,RB,11,1
2026-08-07T08:11:40Z,SEA,Robbie Ouzts,00-0040649,4691688,3WR 1TE,FB,12,1
2026-08-07T08:11:40Z,SEA,Rashid Shaheed,00-0037545,4032473,3WR 1TE,WR,2,2
2026-08-07T08:11:40Z,SEA,Josh Jones,00-0036363,3914630,3WR 1TE,LT,3,2
2026-08-07T08:11:40Z,SEA,Beau Stephens,00-0040882,4592823,3WR 1TE,LG,4,2
2026-08-07T08:11:40Z,SEA,Olu Oluwatimi,00-0038593,4370807,3WR 1TE,C,5,2
2026-08-07T08:11:40Z,SEA,Christian Haynes,00-0039839,4362135,3WR 1TE,RG,6,2
2026-08-07T08:11:40Z,SEA,Amari Kight,00-0040059,4567135,3WR 1TE,RT,7,2
2026-08-07T08:11:40Z,SEA,Drew Lock,00-0035704,3924327,3WR 1TE,QB,9,2
2026-08-07T08:11:40Z,SEA,Elijah Arroyo,00-0040739,4678006,3WR 1TE,TE,10,2
2026-08-07T08:11:40Z,SEA,Jadarian Price,00-0041512,4685512,3WR 1TE,RB,11,2
2026-08-07T08:11:40Z,SEA,Brady Russell,00-0038488,4243176,3WR 1TE,FB,12,2
2026-08-07T08:11:40Z,SEA,Cooper Kupp,00-0033908,2977187,3WR 1TE,WR,8,3
2026-08-07T08:11:40Z,SEA,Logan Brown,00-0040495,4570075,3WR 1TE,LT,3,3
2026-08-07T08:11:40Z,SEA,Federico Maranges,00-0040764,4430070,3WR 1TE,C,5,3
2026-08-07T08:11:40Z,SEA,Bryce Cabeldue,00-0040650,4612077,3WR 1TE,RG,6,3
2026-08-07T08:11:40Z,SEA,Mason Richman,00-0040652,4432525,3WR 1TE,RT,7,3
2026-08-07T08:11:40Z,SEA,Jalen Milroe,00-0040673,4432734,3WR 1TE,QB,9,3
2026-08-07T08:11:40Z,SEA,Eric Saubert,00-0033576,2975863,3WR 1TE,TE,10,3
2026-08-07T08:11:40Z,SEA,George Holani,00-0039299,4429835,3WR 1TE,RB,11,3
2026-08-07T08:11:40Z,SEA,Brock Lampe,00-0040567,4875767,3WR 1TE,FB,12,3
2026-08-07T08:11:40Z,SEA,Tory Horton,00-0040648,4597703,3WR 1TE,WR,1,4
2026-08-07T08:11:40Z,SEA,Bobby Hart,00-0031622,2576789,3WR 1TE,RT,7,4
2026-08-07T08:11:40Z,SEA,Nick Vannett,00-0032394,2576399,3WR 1TE,TE,10,4
2026-08-07T08:11:40Z,SEA,Emanuel Wilson,00-0038797,4887558,3WR 1TE,RB,11,4
2026-08-07T08:11:40Z,SEA,Jake Bobo,00-0038752,4360405,3WR 1TE,WR,2,5
2026-08-07T08:11:40Z,SEA,Nick Kallerup,00-0040058,4569547,3WR 1TE,TE,10,5
2026-08-07T08:11:40Z,SEA,Velus Jones Jr.,00-0037745,4035693,3WR 1TE,RB,11,5
2026-08-07T08:11:40Z,SEA,Emmanuel Henderson Jr.,00-0040895,4685381,3WR 1TE,WR,8,6
2026-08-07T08:11:40Z,SEA,Jacardia Wright,00-0040067,4428943,3WR 1TE,RB,11,6
2026-08-07T08:11:40Z,SEA,Cody White,00-0035891,4241983,3WR 1TE,WR,1,7
2026-08-07T08:11:40Z,SEA,T.J. Harden,,5086027,3WR 1TE,RB,11,7
2026-08-07T08:11:40Z,SEA,Ricky White III,00-0040653,4431479,3WR 1TE,WR,2,8
2026-08-07T08:11:40Z,SEA,Irv Charles,00-0037156,3929636,3WR 1TE,WR,8,9
2026-08-07T08:11:40Z,SEA,Montorie Foster Jr.,00-0040621,4600597,3WR 1TE,WR,1,10
2026-08-07T08:11:40Z,SEA,Rashad Rochelle,00-0041476,4700149,3WR 1TE,WR,2,11
2026-08-07T08:11:40Z,SF,C.J. West,00-0040711,4686308,Base 3-4 D,LDE,1,1
2026-08-07T08:11:40Z,SF,Alfred Collins,00-0040721,4430835,Base 3-4 D,NT,2,1
2026-08-07T08:11:40Z,SF,Osa Odighizuwa,00-0036942,4035840,Base 3-4 D,RDE,3,1
2026-08-07T08:11:40Z,SF,Nick Bosa,00-0035717,4040605,Base 3-4 D,WLB,4,1
2026-08-07T08:11:40Z,SF,Dre Greenlaw,00-0034982,3916903,Base 3-4 D,LILB,5,1
2026-08-07T08:11:40Z,SF,Fred Warner,00-0034815,3138826,Base 3-4 D,RILB,6,1
2026-08-07T08:11:40Z,SF,Mykel Williams,00-0040660,4685623,Base 3-4 D,SLB,7,1
2026-08-07T08:11:40Z,SF,Deommodore Lenoir,00-0036563,4242488,Base 3-4 D,LCB,8,1
2026-08-07T08:11:40Z,SF,Ji'Ayir Brown,00-0038554,4693644,Base 3-4 D,SS,9,1
2026-08-07T08:11:40Z,SF,Malik Mustapha,00-0039360,4696211,Base 3-4 D,FS,10,1
2026-08-07T08:11:40Z,SF,Renardo Green,00-0039345,4427325,Base 3-4 D,RCB,11,1
2026-08-07T08:11:40Z,SF,Upton Stout,00-0040152,4565200,Base 3-4 D,NB,12,1
2026-08-07T08:11:40Z,SF,Sebastian Valdez,00-0040560,4775220,Base 3-4 D,LDE,1,2
2026-08-07T08:11:40Z,SF,Bryson Eason,00-0041358,4431561,Base 3-4 D,NT,2,2
2026-08-07T08:11:40Z,SF,Gracen Halton,00-0041557,4685369,Base 3-4 D,RDE,3,2
2026-08-07T08:11:40Z,SF,Sam Okuayinonu,00-0037602,4569497,Base 3-4 D,WLB,4,2
2026-08-07T08:11:40Z,SF,Luke Gifford,00-0035413,3116097,Base 3-4 D,LILB,5,2
2026-08-07T08:11:40Z,SF,Tatum Bethune,00-0039435,4426698,Base 3-4 D,RILB,6,2
2026-08-07T08:11:40Z,SF,Keion White,00-0039148,4243493,Base 3-4 D,SLB,7,2
2026-08-07T08:11:40Z,SF,Jack Jones,00-0038039,4035686,Base 3-4 D,LCB,8,2
2026-08-07T08:11:40Z,SF,Marques Sigle,00-0040185,4693337,Base 3-4 D,SS,9,2
2026-08-07T08:11:40Z,SF,Ashtyn Davis,00-0036329,3858271,Base 3-4 D,FS,10,2
2026-08-07T08:11:40Z,SF,Nate Hobbs,00-0036871,4240542,Base 3-4 D,RCB,11,2
2026-08-07T08:11:40Z,SF,Siran Neal,00-0034391,3057524,Base 3-4 D,NB,12,2
2026-08-07T08:11:40Z,SF,James Thompson Jr.,THO581952,4693371,Base 3-4 D,LDE,1,3
2026-08-07T08:11:40Z,SF,Romello Height,00-0041556,4432244,Base 3-4 D,WLB,4,3
2026-08-07T08:11:40Z,SF,Garret Wallow,00-0036844,4241807,Base 3-4 D,LILB,5,3
2026-08-07T08:11:40Z,SF,Jaden Dugger,00-0041078,5086161,Base 3-4 D,RILB,6,3
2026-08-07T08:11:40Z,SF,Ogbo Okoronkwo,00-0034807,3052667,Base 3-4 D,SLB,7,3
2026-08-07T08:11:40Z,SF,Darrell Luter Jr.,00-0038594,4685978,Base 3-4 D,LCB,8,3
2026-08-07T08:11:40Z,SF,Jalen Stroman,00-0041362,4683155,Base 3-4 D,SS,9,3
2026-08-07T08:11:40Z,SF,Patrick McMorris,00-0039881,4430158,Base 3-4 D,FS,10,3
2026-08-07T08:11:40Z,SF,Ephesians Prysock,00-0041068,4685523,Base 3-4 D,RCB,11,3
2026-08-07T08:11:40Z,SF,KJ Henry,00-0038581,4360308,Base 3-4 D,WLB,4,4
2026-08-07T08:11:40Z,SF,Nick Martin,00-0040135,4573188,Base 3-4 D,LILB,5,4
2026-08-07T08:11:40Z,SF,Jalen Graham,00-0038648,4570410,Base 3-4 D,RILB,6,4
2026-08-07T08:11:40Z,SF,Quinton Bell,00-0035000,3933407,Base 3-4 D,SLB,7,4
2026-08-07T08:11:40Z,SF,Larry Worth III,00-0041406,5085268,Base 3-4 D,FS,10,4
2026-08-07T08:11:40Z,SF,Jakob Robinson,00-0040559,4612272,Base 3-4 D,RCB,11,4
2026-08-07T08:11:40Z,SF,Andrew Farmer II,00-0038865,4394894,Base 3-4 D,WLB,4,5
2026-08-07T08:11:40Z,SF,Titus Leo,00-0038404,4368468,Base 3-4 D,SLB,7,5
2026-08-07T08:11:40Z,SF,Darrick Forrest,00-0036638,4239088,Base 3-4 D,FS,10,5
2026-08-07T08:11:40Z,SF,Mikail Kamara,00-0041360,4696051,Base 3-4 D,WLB,4,6
2026-08-07T08:11:40Z,SF,William Bradley-King,00-0036664,4036476,Base 3-4 D,SLB,7,6
2026-08-07T08:11:40Z,SF,Eddy Pineiro,00-0034173,4034949,Special Teams,PK,1,1
2026-08-07T08:11:40Z,SF,Corliss Waitman,00-0035821,3125280,Special Teams,P,2,1
2026-08-07T08:11:40Z,SF,Corliss Waitman,00-0035821,3125280,Special Teams,H,3,1
2026-08-07T08:11:40Z,SF,Jacob Cowing,00-0039365,4575665,Special Teams,PR,4,1
2026-08-07T08:11:40Z,SF,Isaac Guerendo,00-0039363,4372561,Special Teams,KR,5,1
2026-08-07T08:11:40Z,SF,Jon Weeks,00-0027224,13729,Special Teams,LS,6,1
2026-08-07T08:11:40Z,SF,Jack Bouwmeester,00-0041560,4426752,Special Teams,P,2,2
2026-08-07T08:11:40Z,SF,Jack Bouwmeester,00-0041560,4426752,Special Teams,H,3,2
2026-08-07T08:11:40Z,SF,Jordan Watkins,00-0040172,4431466,Special Teams,PR,4,2
2026-08-07T08:11:40Z,SF,Jacob Cowing,00-0039365,4575665,Special Teams,KR,5,2
